subject_ID,age_in_years,gender,gender_coded,age_group,age_group_coded,info_choice,condition,catch_trials,fishing_choiceL,fishing_choiceR,RT_catch,RT_info_choice,RT_fishingL,RT_fishingR,items_countL,items_countR,agency_probL,agency_probR,EV_L,EV_R,EV_flashL,EV_flashR,SD_L,SD_R,uncertainty_level_L,uncertainty_level_R,delta_EV,delta_SD,delta_uncertainty_level,delta_agency,items_count_flashL,items_count_flashR,EV_at_fishingL,EV_at_fishingR,wob,avg_wob_RT,percent_comprehension,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,catch_trials_score,trial_number,prop_correct_fishing,fishing_rewardL,fishing_rewardR,fishing_rewardL_rational_fishing,fishing_rewardR_rational_fishing,avg_fishing_reward,avg_fishing_reward_rational_fishing,reward_EV_info,reward_EV_no_info,reward_uncertainty_info,reward_uncertainty_no_info,reward_agency_info,reward_agency_no_info
6730164,49,Male,1,Adults,4,0,trial_18,,1,,,4621,905,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}",100,50,-6.666666667,-13.33333333,-10,-3.333333333,9.428090416,7.453559925,1,1,-6.666666667,-1.974530491,0,-50,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}",-10,-13.33333333,0.9,3708.77,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,18,0.882352941,0,0,0,-10,1.833333333,1.666666667,-10,-13.33333333,1,0,0,0
6730164,49,Male,1,Adults,4,1,trial_19,,,0,,1120.2,,3687.5,"{""FishSmall"":2,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",0,100,10,-3.333333333,16.66666667,-6.666666667,8.164965809,9.428090416,2,3,-13.33333333,1.263124607,1,100,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}",10,-6.666666667,0.9,3708.77,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,19,0.882352941,20,10,10,0,1.833333333,1.666666667,-6.666666667,10,3,0,10,20
6730164,49,Male,1,Adults,4,1,trial_20,,,0,,556.9,,1362.4,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",0,100,1.666666667,11.66666667,10,13.33333333,6.871842709,8.975274679,3,2,10,2.103431969,-1,100,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",1.666666667,13.33333333,0.9,3708.77,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,20,0.882352941,10,10,10,20,1.833333333,1.666666667,13.33333333,1.666666667,2,0,10,10
6730164,49,Male,1,Adults,4,,catch_2,1,,,2260.9,,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}",0,0,,,,,,,,,,,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}",,,0.9,3708.77,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,,0.882352941,,,,,,,,,,,,
6730164,49,Male,1,Adults,4,1,trial_21,,1,,,861.4,4223.3,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",50,50,-8.333333333,-3.333333333,-13.33333333,3.333333333,8.975274679,9.428090416,3,3,5,0.452815737,0,0,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}",-8.333333333,3.333333333,0.9,3708.77,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,21,0.882352941,0,0,0,0,1.833333333,1.666666667,3.333333333,-8.333333333,3,0,0,0
6730164,49,Male,1,Adults,4,0,trial_22,,,,,1096.2,1542,,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":3}",0,0,3.333333333,-8.333333333,-3.333333333,-16.66666667,9.428090416,8.975274679,3,3,-11.66666667,-0.452815737,0,0,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}",-3.333333333,-8.333333333,0.9,3708.77,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,22,0.882352941,-20,-20,0,0,1.833333333,1.666666667,-3.333333333,-8.333333333,3,0,-20,-20
6730164,49,Male,1,Adults,4,0,trial_23,,,,,5876.6,,,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":2}",50,50,5,0,-3.333333333,3.333333333,9.574271078,8.164965809,2,2,-5,-1.409305268,0,0,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",-3.333333333,0,0.9,3708.77,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,23,0.882352941,-10,0,20,10,1.833333333,1.666666667,-3.333333333,0,2,0,-10,0
6730164,49,Male,1,Adults,4,1,trial_24,,,1,,1937.1,,1904.9,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",50,100,3.333333333,-5,-3.333333333,-3.333333333,9.428090416,9.574271078,3,2,-8.333333333,0.146180662,-1,50,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",3.333333333,-3.333333333,0.9,3708.77,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,24,0.882352941,0,0,0,0,1.833333333,1.666666667,-3.333333333,3.333333333,2,0,0,0
6730164,49,Male,1,Adults,4,0,trial_25,,1,,,2801,1475.6,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":1}",50,0,-6.666666667,1.666666667,-13.33333333,-3.333333333,9.428090416,8.975274679,1,1,8.333333333,-0.452815737,0,-50,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",-13.33333333,1.666666667,0.9,3708.77,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,25,0.882352941,0,-10,0,10,1.833333333,1.666666667,-13.33333333,1.666666667,1,0,0,-10
6730164,49,Male,1,Adults,4,1,trial_26,,,0,,796.5,,4207.4,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":3,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",50,50,-5,11.66666667,-6.666666667,13.33333333,9.574271078,6.871842709,2,1,16.66666667,-2.702428368,-1,0,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",-5,13.33333333,0.9,3708.77,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,26,0.882352941,0,10,-20,10,1.833333333,1.666666667,13.33333333,-5,1,0,10,0
6730164,49,Male,1,Adults,4,0,trial_27,,0,,,3422.8,2049.6,,"{""FishSmall"":1,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":2,""Seaweed"":1}",50,50,11.66666667,-11.66666667,10,-13.33333333,8.975274679,6.871842709,2,1,-23.33333333,-2.103431969,-1,0,"{""FishSmall"":0,""FishBig"":2,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}",10,-11.66666667,0.9,3708.77,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,27,0.882352941,20,-20,20,-10,1.833333333,1.666666667,10,-11.66666667,2,0,20,-20
6730164,49,Male,1,Adults,4,0,trial_28,,,,,1067.2,,,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",0,0,6.666666667,-3.333333333,0,0,9.428090416,9.428090416,1,3,-10,0,2,0,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}",0,-3.333333333,0.9,3708.77,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,28,0.882352941,0,-20,-20,0,1.833333333,1.666666667,0,-3.333333333,1,0,0,-20
6730164,49,Male,1,Adults,4,0,trial_29,,0,,,549,4433.6,,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":2}",50,0,0,-8.333333333,3.333333333,-6.666666667,8.164965809,6.871842709,2,2,-8.333333333,-1.2931231,0,-50,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}",3.333333333,-8.333333333,0.9,3708.77,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,29,0.882352941,10,10,10,-10,1.833333333,1.666666667,3.333333333,-8.333333333,2,0,10,10
6730164,49,Male,1,Adults,4,1,trial_30,,,1,,1375,,820.1,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}",0,100,-3.333333333,-15,-10,-13.33333333,9.428090416,5,3,0,-11.66666667,-4.428090416,-3,100,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":0,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}",-3.333333333,-13.33333333,0.9,3708.77,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,30,0.882352941,10,0,-20,0,1.833333333,1.666666667,-13.33333333,-3.333333333,0,0,0,10
6730157,22,Male,1,Adults,4,0,trial_1,,1,,,2199.3,1788.5,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",50,0,-6.666666667,-5,-3.333333333,6.666666667,9.428090416,9.574271078,1,2,1.666666667,0.146180662,1,-50,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",-3.333333333,-5,1,8665.62,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1,0.967741935,0,0,0,10,2.333333333,4,-3.333333333,-5,1,0,0,0
6730157,22,Male,1,Adults,4,1,trial_2,,1,0,,2042.9,1728.4,4104,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":3,""Seaweed"":2}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":1}",50,100,-11.66666667,1.666666667,-20,3.333333333,8.975274679,8.975274679,2,1,13.33333333,0,-1,50,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":0,""CanBig"":3,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",-11.66666667,3.333333333,1,8665.62,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,2,0.967741935,0,-10,0,10,2.333333333,4,3.333333333,-11.66666667,1,0,-10,0
6730157,22,Male,1,Adults,4,0,trial_3,,,1,,3080.1,,1210.8,"{""FishSmall"":1,""FishBig"":4,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":3,""Seaweed"":2}",0,100,15,-11.66666667,16.66666667,-10,7.637626158,8.975274679,1,2,-26.66666667,1.33764852,1,100,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":0}",16.66666667,-11.66666667,1,8665.62,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,3,0.967741935,10,0,20,0,2.333333333,4,16.66666667,-11.66666667,1,0,10,0
6730157,22,Male,1,Adults,4,0,trial_4,,1,,,2513.2,1095.4,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":2}",100,50,-8.333333333,-8.333333333,-6.666666667,0,6.871842709,6.871842709,2,2,0,0,0,-50,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",-6.666666667,-8.333333333,1,8665.62,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,4,0.967741935,0,0,0,-10,2.333333333,4,-6.666666667,-8.333333333,2,0,0,0
6730157,22,Male,1,Adults,4,0,trial_5,,,,,1027.2,,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",0,0,-3.333333333,5,3.333333333,13.33333333,9.428090416,7.637626158,3,1,8.333333333,-1.790464258,-2,0,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",3.333333333,5,1,8665.62,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,5,0.967741935,10,0,0,10,2.333333333,4,3.333333333,5,3,0,10,0
6730157,22,Male,1,Adults,4,0,trial_6,,0,1,,1911.7,1036.1,2166,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":3}",100,100,3.333333333,-8.333333333,10,-6.666666667,7.453559925,8.975274679,2,3,-11.66666667,1.521714754,1,0,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}",10,-8.333333333,1,8665.62,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,6,0.967741935,10,0,10,0,2.333333333,4,10,-8.333333333,2,0,10,0
6730157,22,Male,1,Adults,4,1,trial_7,,1,0,,2002.9,2063,1612,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",50,100,1.666666667,5,13.33333333,3.333333333,6.871842709,9.574271078,3,2,3.333333333,2.702428368,-1,50,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",1.666666667,3.333333333,1,8665.62,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,7,0.967741935,0,10,10,-10,2.333333333,4,3.333333333,1.666666667,2,0,10,0
6730157,22,Male,1,Adults,4,0,trial_8,,,,,1009.9,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":3,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":5,""CanBig"":0,""Seaweed"":0}",50,0,-11.66666667,-6.666666667,-16.66666667,-3.333333333,8.975274679,7.453559925,2,0,5,-1.521714754,-2,-50,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",-16.66666667,-6.666666667,1,8665.62,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,8,0.967741935,0,0,0,-10,2.333333333,4,-16.66666667,-6.666666667,2,0,0,0
6730157,22,Male,1,Adults,4,0,trial_9,,0,0,,1079.5,1099.2,1830,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",100,100,-6.666666667,8.333333333,3.333333333,10,7.453559925,8.975274679,3,0,15,1.521714754,-3,0,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",3.333333333,8.333333333,1,8665.62,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,9,0.967741935,20,10,20,10,2.333333333,4,3.333333333,8.333333333,3,0,20,10
6730157,22,Male,1,Adults,4,0,trial_10,,0,,,2235,681.8,,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":2}",100,0,5,0,13.33333333,-10,9.574271078,8.164965809,2,2,-5,-1.409305268,0,-100,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":0}",13.33333333,0,1,8665.62,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,10,0.967741935,10,0,20,-10,2.333333333,4,13.33333333,0,2,0,10,0
6730157,22,Male,1,Adults,4,,catch_1,0,,,5756.6,,,,"{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",0,0,,,,,,,,,,,,,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",,,1,8665.62,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,,0.967741935,,,,,,,,,,,,
6730157,22,Male,1,Adults,4,0,trial_11,,1,,,908.3999999,1183.8,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}",100,0,-3.333333333,-6.666666667,-16.66666667,3.333333333,9.428090416,9.428090416,3,1,-3.333333333,-1.78E-15,-2,-100,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",-16.66666667,-6.666666667,1,8665.62,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,11,0.967741935,0,0,0,10,2.333333333,4,-16.66666667,-6.666666667,3,0,0,0
6730157,22,Male,1,Adults,4,1,trial_12,,,,,1046,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":3,""Seaweed"":2}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",0,50,-11.66666667,8.333333333,-16.66666667,13.33333333,8.975274679,8.975274679,2,0,20,0,-2,50,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",-11.66666667,13.33333333,1,8665.62,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,12,0.967741935,0,10,0,0,2.333333333,4,13.33333333,-11.66666667,0,0,10,0
6730157,22,Male,1,Adults,4,1,trial_13,,1,,,1400.1,2143.4,,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":2,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",50,50,-1.666666667,10,-13.33333333,13.33333333,8.975274679,8.164965809,1,2,11.66666667,-0.810308869,1,0,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",-1.666666667,13.33333333,1,8665.62,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,13,0.967741935,0,20,0,20,2.333333333,4,13.33333333,-1.666666667,2,0,20,0
6730157,22,Male,1,Adults,4,1,trial_14,,,,,1254.7,,,"{""FishSmall"":3,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",50,50,15,10,16.66666667,13.33333333,5,8.164965809,0,2,-5,3.164965809,2,0,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",15,13.33333333,1,8665.62,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,14,0.967741935,0,0,0,10,2.333333333,4,13.33333333,15,2,0,0,0
6730157,22,Male,1,Adults,4,0,trial_15,,0,,,1162.1,1092.1,,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}",50,0,6.666666667,-6.666666667,6.666666667,-6.666666667,9.428090416,9.428090416,1,1,-13.33333333,-1.78E-15,0,-50,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}",6.666666667,-6.666666667,1,8665.62,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,15,0.967741935,10,0,20,-10,2.333333333,4,6.666666667,-6.666666667,1,0,10,0
6730157,22,Male,1,Adults,4,1,trial_16,,,0,,1030.8,,1628.2,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",0,100,8.333333333,6.666666667,13.33333333,13.33333333,8.975274679,9.428090416,0,1,-1.666666667,0.452815737,1,100,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",8.333333333,13.33333333,1,8665.62,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,16,0.967741935,10,10,0,10,2.333333333,4,13.33333333,8.333333333,1,0,10,10
6730157,22,Male,1,Adults,4,0,trial_17,,0,,,1361.7,1141.1,,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":4,""CanBig"":0,""Seaweed"":1}",100,0,6.666666667,-5,6.666666667,-3.333333333,7.453559925,7.637626158,3,1,-11.66666667,0.184066233,-2,-100,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",6.666666667,-5,1,8665.62,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,17,0.967741935,-10,0,10,0,2.333333333,4,6.666666667,-5,3,0,-10,0
6730157,22,Male,1,Adults,4,1,trial_18,,,0,,1062.6,,1335.2,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",50,50,-10,-5,-13.33333333,6.666666667,8.164965809,9.574271078,2,2,5,1.409305268,0,0,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",-10,6.666666667,1,8665.62,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,18,0.967741935,-20,-10,-10,10,2.333333333,4,6.666666667,-10,2,0,-10,-20
6730157,22,Male,1,Adults,4,0,trial_19,,1,,,3340.2,1269.5,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",50,50,-6.666666667,8.333333333,0,3.333333333,9.428090416,8.975274679,1,0,15,-0.452815737,-1,0,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",0,8.333333333,1,8665.62,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,19,0.967741935,0,10,0,-10,2.333333333,4,0,8.333333333,1,0,0,10
