subject_ID,age_in_years,age_in_months,gender,gender_coded,age_group,age_group_coded,info_choice,condition,catch_trials,fishing_choiceL,fishing_choiceR,RT_catch,RT_info_choice,RT_fishingL,RT_fishingR,items_countL,items_countR,agency_probL,agency_probR,EV_L,EV_R,EV_flashL,EV_flashR,SD_L,SD_R,uncertainty_level_L,uncertainty_level_R,delta_EV,delta_SD,delta_uncertainty_level,delta_agency,items_count_flashL,items_count_flashR,EV_at_fishingL,EV_at_fishingR,wob,avg_wob_RT,percent_comprehension,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,catch_trials_score,trial_number,prop_correct_fishing,fishing_rewardL,fishing_rewardR
3626472,5,61,Male,1,5-Apr,0,1,trial_1,,,0,,1843.39,,4537.295,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":3,""Seaweed"":2}",0,50,0,-11.66666667,16.66666667,-3.333333333,11.54700538,8.975274679,4,2,-11.66666667,-2.571730705,-2,50,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",0,-3.333333333,0.9,1713.9435,0.884615385,2,2,2,2,2,1,0,2,2,2,2,2,2,100,1,0.636363636,0,-10
3626472,5,61,Male,1,5-Apr,0,0,trial_2,,,,,3144.02,2935.17,,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":2,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",0,50,1.666666667,13.33333333,-3.333333333,16.66666667,8.975274679,7.453559925,1,1,11.66666667,-1.521714754,0,50,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",-3.333333333,13.33333333,0.9,1713.9435,0.884615385,2,2,2,2,2,1,0,2,2,2,2,2,2,100,2,0.636363636,0,20
3626472,5,61,Male,1,5-Apr,0,1,trial_3,,0,1,,3389.505,4167.92,1547.645,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":4,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",100,100,-3.333333333,15,-3.333333333,20,7.453559925,7.637626158,2,1,18.33333333,0.184066233,-1,0,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",-3.333333333,20,0.9,1713.9435,0.884615385,2,2,2,2,2,1,0,2,2,2,2,2,2,100,3,0.636363636,-10,0
3626472,5,61,Male,1,5-Apr,0,1,trial_4,,0,0,,4405.85,3618.805,5279.63,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",100,100,3.333333333,-5,3.333333333,0,7.453559925,9.574271078,2,2,-8.333333333,2.120711153,0,0,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}",3.333333333,0,0.9,1713.9435,0.884615385,2,2,2,2,2,1,0,2,2,2,2,2,2,100,4,0.636363636,-10,10
3626472,5,61,Male,1,5-Apr,0,1,trial_5,,,,,1994.035,,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}",0,0,-5,3.333333333,-3.333333333,16.66666667,9.574271078,9.428090416,2,3,8.333333333,-0.146180662,1,0,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",-5,16.66666667,0.9,1713.9435,0.884615385,2,2,2,2,2,1,0,2,2,2,2,2,2,100,5,0.636363636,0,0
3626472,5,61,Male,1,5-Apr,0,1,trial_6,,,0,,4605.07,,3127.29,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}",0,100,0,1.666666667,6.666666667,6.666666667,8.164965809,6.871842709,2,3,1.666666667,-1.2931231,1,100,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",0,6.666666667,0.9,1713.9435,0.884615385,2,2,2,2,2,1,0,2,2,2,2,2,2,100,6,0.636363636,0,10
3626472,5,61,Male,1,5-Apr,0,1,trial_7,,,,,2534.23,,,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":2}",0,0,6.666666667,0,16.66666667,3.333333333,7.453559925,8.164965809,3,2,-6.666666667,0.711405884,-1,0,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",6.666666667,3.333333333,0.9,1713.9435,0.884615385,2,2,2,2,2,1,0,2,2,2,2,2,2,100,7,0.636363636,0,10
3626472,5,61,Male,1,5-Apr,0,1,trial_8,,,,,3549.1,,,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}",0,0,8.333333333,-6.666666667,0,-3.333333333,6.871842709,9.428090416,2,1,-15,2.556247706,-1,0,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",8.333333333,-3.333333333,0.9,1713.9435,0.884615385,2,2,2,2,2,1,0,2,2,2,2,2,2,100,8,0.636363636,10,0
3626472,5,61,Male,1,5-Apr,0,1,trial_9,,0,,,12414.065,7867.525,,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",50,50,1.666666667,6.666666667,6.666666667,16.66666667,6.871842709,9.428090416,3,1,5,2.556247706,-2,0,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",1.666666667,16.66666667,0.9,1713.9435,0.884615385,2,2,2,2,2,1,0,2,2,2,2,2,2,100,9,0.636363636,20,20
3626472,5,61,Male,1,5-Apr,0,1,trial_10,,0,,,4983.335,3938.82,,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",100,0,5,13.33333333,10,13.33333333,5,4.714045208,3,0,8.333333333,-0.285954792,-3,-100,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",5,13.33333333,0.9,1713.9435,0.884615385,2,2,2,2,2,1,0,2,2,2,2,2,2,100,10,0.636363636,10,10
3626472,5,61,Male,1,5-Apr,0,,catch_1,0,,,8022.175,,,,"{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",0,0,,,,,,,,,,,,,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",,,0.9,1713.9435,0.884615385,2,2,2,2,2,1,0,2,2,2,2,2,2,100,,0.636363636,,
3626472,5,61,Male,1,5-Apr,0,0,trial_11,,,0,,6277.15,2522.29,4925.165,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",0,100,-6.666666667,-5,3.333333333,-13.33333333,9.428090416,9.574271078,1,2,1.666666667,0.146180662,1,100,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}",3.333333333,-5,0.9,1713.9435,0.884615385,2,2,2,2,2,1,0,2,2,2,2,2,2,100,11,0.636363636,-10,-10
3626472,5,61,Male,1,5-Apr,0,0,trial_12,,,0,,7044.405,,3561.835,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",50,50,1.666666667,-5,-3.333333333,10,6.871842709,9.574271078,3,2,-6.666666667,2.702428368,-1,0,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",-3.333333333,-5,0.9,1713.9435,0.884615385,2,2,2,2,2,1,0,2,2,2,2,2,2,100,12,0.636363636,0,10
3626472,5,61,Male,1,5-Apr,0,1,trial_13,,,,,6226.02,,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",0,0,-3.333333333,5,3.333333333,6.666666667,9.428090416,9.574271078,3,2,8.333333333,0.146180662,-1,0,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",-3.333333333,6.666666667,0.9,1713.9435,0.884615385,2,2,2,2,2,1,0,2,2,2,2,2,2,100,13,0.636363636,-20,20
3626472,5,61,Male,1,5-Apr,0,1,trial_14,,,,,5222.23,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",0,0,-13.33333333,-3.333333333,-13.33333333,0,4.714045208,9.428090416,0,3,10,4.714045208,3,0,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}",-13.33333333,0,0.9,1713.9435,0.884615385,2,2,2,2,2,1,0,2,2,2,2,2,2,100,14,0.636363636,-10,10
3626472,5,61,Male,1,5-Apr,0,0,trial_15,,0,,,3974.095,11211.13,,"{""FishSmall"":2,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",50,0,10,-3.333333333,-6.666666667,-10,8.164965809,9.428090416,2,3,-13.33333333,1.263124607,1,-50,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":0,""CanBig"":2,""Seaweed"":0}",-6.666666667,-3.333333333,0.9,1713.9435,0.884615385,2,2,2,2,2,1,0,2,2,2,2,2,2,100,15,0.636363636,-20,0
3626472,5,61,Male,1,5-Apr,0,0,trial_16,,0,0,,7362.645,1842.39,3221.63,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}",100,50,-3.333333333,-6.666666667,-6.666666667,-3.333333333,9.428090416,9.428090416,3,1,-3.333333333,-1.78E-15,-2,-50,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",-6.666666667,-6.666666667,0.9,1713.9435,0.884615385,2,2,2,2,2,1,0,2,2,2,2,2,2,100,16,0.636363636,-10,-10
3626472,5,61,Male,1,5-Apr,0,1,trial_17,,0,,,1784.885,3840.1,,"{""FishSmall"":2,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}",100,0,13.33333333,5,16.66666667,13.33333333,7.453559925,5,1,3,-8.333333333,-2.453559925,2,-100,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",13.33333333,13.33333333,0.9,1713.9435,0.884615385,2,2,2,2,2,1,0,2,2,2,2,2,2,100,17,0.636363636,10,0
3626472,5,61,Male,1,5-Apr,0,1,trial_18,,0,0,,3042.67,2130,1918.925,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":4,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",50,100,-8.333333333,-3.333333333,-3.333333333,3.333333333,8.975274679,9.428090416,0,3,5,0.452815737,3,50,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",-8.333333333,3.333333333,0.9,1713.9435,0.884615385,2,2,2,2,2,1,0,2,2,2,2,2,2,100,18,0.636363636,10,10
3626472,5,61,Male,1,5-Apr,0,1,trial_19,,0,,,1578.68,3572.13,,"{""FishSmall"":2,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",50,0,10,10,3.333333333,6.666666667,8.164965809,8.164965809,2,2,0,0,0,-50,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",10,6.666666667,0.9,1713.9435,0.884615385,2,2,2,2,2,1,0,2,2,2,2,2,2,100,19,0.636363636,10,-10
3626472,5,61,Male,1,5-Apr,0,1,trial_20,,,0,,2512.745,,4040.655,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":5,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",0,100,-6.666666667,-5,-3.333333333,3.333333333,7.453559925,9.574271078,0,2,1.666666667,2.120711153,2,100,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",-6.666666667,3.333333333,0.9,1713.9435,0.884615385,2,2,2,2,2,1,0,2,2,2,2,2,2,100,20,0.636363636,10,10
3626472,5,61,Male,1,5-Apr,0,,catch_2,1,,,4445.635,,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}",0,0,,,,,,,,,,,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}",,,0.9,1713.9435,0.884615385,2,2,2,2,2,1,0,2,2,2,2,2,2,100,,0.636363636,,
3626472,5,61,Male,1,5-Apr,0,1,trial_21,,0,0,,5011.705,21074.19,3113296.03,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":1,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",100,100,-10,-3.333333333,-13.33333333,-3.333333333,5.773502692,9.428090416,1,3,6.666666667,3.654587724,2,0,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}",-10,-3.333333333,0.9,1713.9435,0.884615385,2,2,2,2,2,1,0,2,2,2,2,2,2,100,21,0.636363636,-20,-10
3626472,5,61,Male,1,5-Apr,0,0,trial_22,,,,,10683.19,,,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":4,""CanBig"":0,""Seaweed"":0}",0,0,8.333333333,-3.333333333,13.33333333,-3.333333333,6.871842709,9.428090416,2,0,-11.66666667,2.556247706,-2,0,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",13.33333333,-3.333333333,0.9,1713.9435,0.884615385,2,2,2,2,2,1,0,2,2,2,2,2,2,100,22,0.636363636,20,10
3626472,5,61,Male,1,5-Apr,0,1,trial_23,,0,0,,5439.735,2434.28,9567.575,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",50,100,5,-5,3.333333333,6.666666667,9.574271078,9.574271078,2,2,-10,0,0,50,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",5,6.666666667,0.9,1713.9435,0.884615385,2,2,2,2,2,1,0,2,2,2,2,2,2,100,23,0.636363636,-20,20
3626472,5,61,Male,1,5-Apr,0,1,trial_24,,0,0,,5648.93,5416.965,1502.41,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",50,100,8.333333333,-5,-3.333333333,0,6.871842709,9.574271078,2,2,-13.33333333,2.702428368,0,50,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}",8.333333333,0,0.9,1713.9435,0.884615385,2,2,2,2,2,1,0,2,2,2,2,2,2,100,24,0.636363636,10,10
3626472,5,61,Male,1,5-Apr,0,1,trial_25,,,1,,2385.545,,2544.365,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":3,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}",0,100,-11.66666667,-13.33333333,-10,-16.66666667,8.975274679,7.453559925,2,1,-1.666666667,-1.521714754,-1,100,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":0,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}",-11.66666667,-16.66666667,0.9,1713.9435,0.884615385,2,2,2,2,2,1,0,2,2,2,2,2,2,100,25,0.636363636,0,0
3626472,5,61,Male,1,5-Apr,0,1,trial_26,,,0,,5445.6,3952.695,3495.555,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",0,50,-13.33333333,5,-16.66666667,-3.333333333,7.453559925,9.574271078,1,2,18.33333333,2.120711153,1,50,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}",-13.33333333,-3.333333333,0.9,1713.9435,0.884615385,2,2,2,2,2,1,0,2,2,2,2,2,2,100,26,0.636363636,-20,-20
3626472,5,61,Male,1,5-Apr,0,1,trial_27,,1,0,,12992.16,2012.865,2081.415,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",50,100,-3.333333333,10,-10,3.333333333,7.453559925,8.164965809,2,2,13.33333333,0.711405884,0,50,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}",-3.333333333,3.333333333,0.9,1713.9435,0.884615385,2,2,2,2,2,1,0,2,2,2,2,2,2,100,27,0.636363636,0,-20
3626472,5,61,Male,1,5-Apr,0,0,trial_28,,0,0,,1133.25,2316.315,3111.395,"{""FishSmall"":2,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",100,50,10,6.666666667,13.33333333,3.333333333,8.164965809,9.428090416,2,1,-3.333333333,1.263124607,-1,-50,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",13.33333333,6.666666667,0.9,1713.9435,0.884615385,2,2,2,2,2,1,0,2,2,2,2,2,2,100,28,0.636363636,10,10
3626472,5,61,Male,1,5-Apr,0,0,trial_29,,0,0,,4338.905,3958.775,8618.935,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}",50,50,6.666666667,1.666666667,13.33333333,3.333333333,7.453559925,6.871842709,3,3,-5,-0.581717216,0,0,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",13.33333333,1.666666667,0.9,1713.9435,0.884615385,2,2,2,2,2,1,0,2,2,2,2,2,2,100,29,0.636363636,10,10
3626472,5,61,Male,1,5-Apr,0,1,trial_30,,,0,,2609.465,1718.43,2018.395,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}","{""FishSmall"":4,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",0,50,-15,5,-16.66666667,3.333333333,5,7.637626158,0,1,20,2.637626158,1,50,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",-15,3.333333333,0.9,1713.9435,0.884615385,2,2,2,2,2,1,0,2,2,2,2,2,2,100,30,0.636363636,-20,10
3627213,5,63,Male,1,5-Apr,0,0,trial_1,,,,,5004.34,,,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}",0,50,0,-13.33333333,-20,-16.66666667,11.54700538,7.453559925,4,1,-13.33333333,-4.093445459,-3,50,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":0,""CanBig"":3,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}",-20,-13.33333333,1,2425.96,0.961538462,2,2,2,2,2,2,2,1,2,2,2,2,2,100,1,0.615384615,0,0
3627213,5,63,Male,1,5-Apr,0,0,trial_2,,0,0,,3470.93,2515.795,8218.3,"{""FishSmall"":2,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",100,100,10,11.66666667,13.33333333,16.66666667,8.164965809,8.975274679,2,2,1.666666667,0.810308869,0,0,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",13.33333333,11.66666667,1,2425.96,0.961538462,2,2,2,2,2,2,2,1,2,2,2,2,2,100,2,0.615384615,10,20
3627213,5,63,Male,1,5-Apr,0,0,trial_3,,0,0,,5753.73,1779.085,11225.455,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}",50,50,3.333333333,8.333333333,13.33333333,10,9.428090416,8.975274679,3,3,5,-0.452815737,0,0,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":2,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",13.33333333,8.333333333,1,2425.96,0.961538462,2,2,2,2,2,2,2,1,2,2,2,2,2,100,3,0.615384615,10,20
3627213,5,63,Male,1,5-Apr,0,0,trial_4,,1,0,,5072.26,13236.985,18432.055,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}",50,50,-3.333333333,-6.666666667,3.333333333,-6.666666667,7.453559925,9.428090416,2,1,-3.333333333,1.974530491,-1,0,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}",3.333333333,-6.666666667,1,2425.96,0.961538462,2,2,2,2,2,2,2,1,2,2,2,2,2,100,4,0.615384615,0,10
3627213,5,63,Male,1,5-Apr,0,1,trial_5,,1,0,,5181.33,9256.415,7572.995,"{""FishSmall"":4,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",50,50,3.333333333,5,3.333333333,6.666666667,9.428090416,9.574271078,0,2,1.666666667,0.146180662,2,0,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",3.333333333,6.666666667,1,2425.96,0.961538462,2,2,2,2,2,2,2,1,2,2,2,2,2,100,5,0.615384615,0,20
