,subject_ID,age_in_years,age_in_months,gender,gender_coded,age_group,age_group_coded,info_choice,condition,catch_trials,fishing_choiceL,fishing_choiceR,RT_catch,RT_info_choice,RT_fishingL,RT_fishingR,items_countL,items_countR,agency_probL,agency_probR,EV_L,EV_R,SD_L,SD_R,uncertainty_level_L,uncertainty_level_R,delta_EV,delta_SD,delta_uncertainty_level,delta_agency,items_count_flashL,items_count_flashR,wob,avg_wob_RT,percent_comprehension,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,catch_trials_score,trial_number,prop_correct_fishing
0,3626472.0,5.0,61.0,Male,1.0,4-5,0.0,1.0,trial_1,,,0.0,,1843.39,,4537.295,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":3,""Seaweed"":2}",0.0,50.0,0.0,-11.666666666666666,11.547005383792516,8.975274678557506,4.0,2.0,-11.666666666666666,-2.5717307052350105,-2.0,50.0,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",0.9,1713.943500025198,0.8846153846153846,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,100.0,1.0,0.6486486486486487
1,3626472.0,5.0,61.0,Male,1.0,4-5,0.0,0.0,trial_2,,0.0,,,3144.02,2935.17,,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":2,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",0.0,50.0,1.6666666666666667,13.333333333333334,8.975274678557506,7.453559924999299,1.0,1.0,11.666666666666668,-1.5217147535582072,0.0,50.0,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",0.9,1713.943500025198,0.8846153846153846,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,100.0,2.0,0.6486486486486487
2,3626472.0,5.0,61.0,Male,1.0,4-5,0.0,1.0,trial_3,,0.0,1.0,,3389.505,4167.92,1547.645,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":4,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",100.0,100.0,-3.333333333333333,15.0,7.453559924999299,7.637626158259733,2.0,1.0,18.33333333333333,0.1840662332604346,-1.0,0.0,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",0.9,1713.943500025198,0.8846153846153846,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,100.0,3.0,0.6486486486486487
3,3626472.0,5.0,61.0,Male,1.0,4-5,0.0,1.0,trial_4,,0.0,0.0,,4405.85,3618.805,5279.63,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",100.0,100.0,3.333333333333333,-5.0,7.453559924999298,9.57427107756338,2.0,2.0,-8.333333333333334,2.120711152564083,0.0,0.0,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}",0.9,1713.943500025198,0.8846153846153846,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,100.0,4.0,0.6486486486486487
4,3626472.0,5.0,61.0,Male,1.0,4-5,0.0,1.0,trial_5,,,,,1994.035,,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}",0.0,0.0,-5.0,3.333333333333333,9.57427107756338,9.428090415820634,2.0,3.0,8.333333333333334,-0.146180661742747,1.0,0.0,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",0.9,1713.943500025198,0.8846153846153846,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,100.0,5.0,0.6486486486486487
5,3626472.0,5.0,61.0,Male,1.0,4-5,0.0,1.0,trial_6,,,0.0,,4605.07,,3127.29,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}",0.0,100.0,0.0,1.6666666666666667,8.16496580927726,6.871842709362768,2.0,3.0,1.6666666666666667,-1.2931230999144931,1.0,100.0,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",0.9,1713.943500025198,0.8846153846153846,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,100.0,6.0,0.6486486486486487
6,3626472.0,5.0,61.0,Male,1.0,4-5,0.0,1.0,trial_7,,,,,2534.23,,,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":2}",0.0,0.0,6.666666666666667,0.0,7.453559924999299,8.16496580927726,3.0,2.0,-6.666666666666667,0.711405884277962,-1.0,0.0,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",0.9,1713.943500025198,0.8846153846153846,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,100.0,7.0,0.6486486486486487
7,3626472.0,5.0,61.0,Male,1.0,4-5,0.0,1.0,trial_8,,,,,3549.1,,,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}",0.0,0.0,8.333333333333334,-6.666666666666667,6.871842709362768,9.428090415820632,2.0,1.0,-15.0,2.5562477064578646,-1.0,0.0,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",0.9,1713.943500025198,0.8846153846153846,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,100.0,8.0,0.6486486486486487
8,3626472.0,5.0,61.0,Male,1.0,4-5,0.0,1.0,trial_9,,0.0,,,12414.065,7867.525,,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",50.0,50.0,1.6666666666666667,6.666666666666667,6.871842709362768,9.428090415820634,3.0,1.0,5.0,2.5562477064578664,-2.0,0.0,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",0.9,1713.943500025198,0.8846153846153846,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,100.0,9.0,0.6486486486486487
9,3626472.0,5.0,61.0,Male,1.0,4-5,0.0,1.0,trial_10,,0.0,,,4983.335,3938.82,,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",100.0,0.0,5.0,13.333333333333334,5.0,4.714045207910316,3.0,0.0,8.333333333333334,-0.2859547920896839,-3.0,-100.0,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",0.9,1713.943500025198,0.8846153846153846,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,100.0,10.0,0.6486486486486487
10,3626472.0,5.0,61.0,Male,1.0,4-5,0.0,,catch_1,0.0,,,8022.175,,,,"{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",0.0,0.0,,,,,,,,,,,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",0.9,1713.943500025198,0.8846153846153846,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,100.0,,0.6486486486486487
11,3626472.0,5.0,61.0,Male,1.0,4-5,0.0,0.0,trial_11,,0.0,0.0,,6277.15,2522.29,4925.165,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",0.0,100.0,-6.666666666666667,-5.0,9.428090415820632,9.57427107756338,1.0,2.0,1.666666666666667,0.1461806617427488,1.0,100.0,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}",0.9,1713.943500025198,0.8846153846153846,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,100.0,11.0,0.6486486486486487
12,3626472.0,5.0,61.0,Male,1.0,4-5,0.0,0.0,trial_12,,,0.0,,7044.405,,3561.835,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",50.0,50.0,1.6666666666666667,-5.0,6.871842709362768,9.57427107756338,3.0,2.0,-6.666666666666667,2.7024283682006134,-1.0,0.0,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",0.9,1713.943500025198,0.8846153846153846,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,100.0,12.0,0.6486486486486487
13,3626472.0,5.0,61.0,Male,1.0,4-5,0.0,1.0,trial_13,,,,,6226.02,,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",0.0,0.0,-3.333333333333333,5.0,9.428090415820634,9.57427107756338,3.0,2.0,8.333333333333334,0.146180661742747,-1.0,0.0,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",0.9,1713.943500025198,0.8846153846153846,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,100.0,13.0,0.6486486486486487
14,3626472.0,5.0,61.0,Male,1.0,4-5,0.0,1.0,trial_14,,,,,5222.23,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",0.0,0.0,-13.333333333333334,-3.333333333333333,4.714045207910316,9.428090415820634,0.0,3.0,10.0,4.714045207910318,3.0,0.0,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}",0.9,1713.943500025198,0.8846153846153846,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,100.0,14.0,0.6486486486486487
15,3626472.0,5.0,61.0,Male,1.0,4-5,0.0,0.0,trial_15,,0.0,,,3974.095,11211.13,,"{""FishSmall"":2,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",50.0,0.0,10.0,-3.333333333333333,8.16496580927726,9.428090415820634,2.0,3.0,-13.333333333333334,1.2631246065433732,1.0,-50.0,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":0,""CanBig"":2,""Seaweed"":0}",0.9,1713.943500025198,0.8846153846153846,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,100.0,15.0,0.6486486486486487
16,3626472.0,5.0,61.0,Male,1.0,4-5,0.0,0.0,trial_16,,0.0,0.0,,7362.645,1842.39,3221.63,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}",100.0,50.0,-3.333333333333333,-6.666666666666667,9.428090415820634,9.428090415820632,3.0,1.0,-3.333333333333333,-1.7763568394002505e-15,-2.0,-50.0,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",0.9,1713.943500025198,0.8846153846153846,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,100.0,16.0,0.6486486486486487
17,3626472.0,5.0,61.0,Male,1.0,4-5,0.0,1.0,trial_17,,0.0,,,1784.885,3840.1,,"{""FishSmall"":2,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}",100.0,0.0,13.333333333333334,5.0,7.453559924999299,5.0,1.0,3.0,-8.333333333333334,-2.4535599249992988,2.0,-100.0,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",0.9,1713.943500025198,0.8846153846153846,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,100.0,17.0,0.6486486486486487
18,3626472.0,5.0,61.0,Male,1.0,4-5,0.0,1.0,trial_18,,0.0,0.0,,3042.67,2130.0,1918.925,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":4,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",50.0,100.0,-8.333333333333334,-3.333333333333333,8.975274678557506,9.428090415820634,0.0,3.0,5.0,0.452815737263128,3.0,50.0,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",0.9,1713.943500025198,0.8846153846153846,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,100.0,18.0,0.6486486486486487
19,3626472.0,5.0,61.0,Male,1.0,4-5,0.0,1.0,trial_19,,0.0,,,1578.68,3572.13,,"{""FishSmall"":2,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",50.0,0.0,10.0,10.0,8.16496580927726,8.16496580927726,2.0,2.0,0.0,0.0,0.0,-50.0,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",0.9,1713.943500025198,0.8846153846153846,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,100.0,19.0,0.6486486486486487
20,3626472.0,5.0,61.0,Male,1.0,4-5,0.0,1.0,trial_20,,,0.0,,2512.745,,4040.655,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":5,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",0.0,100.0,-6.666666666666667,-5.0,7.453559924999298,9.57427107756338,0.0,2.0,1.666666666666667,2.120711152564083,2.0,100.0,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",0.9,1713.943500025198,0.8846153846153846,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,100.0,20.0,0.6486486486486487
21,3626472.0,5.0,61.0,Male,1.0,4-5,0.0,,catch_2,1.0,,,4445.635,,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}",0.0,0.0,,,,,,,,,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}",0.9,1713.943500025198,0.8846153846153846,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,100.0,,0.6486486486486487
22,3626472.0,5.0,61.0,Male,1.0,4-5,0.0,1.0,trial_21,,0.0,0.0,,5011.705,21074.19,3113296.03,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":1,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",100.0,100.0,-10.0,-3.333333333333333,5.773502691896258,9.428090415820634,1.0,3.0,6.666666666666666,3.654587723924376,2.0,0.0,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}",0.9,1713.943500025198,0.8846153846153846,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,100.0,21.0,0.6486486486486487
23,3626472.0,5.0,61.0,Male,1.0,4-5,0.0,0.0,trial_22,,,,,10683.19,,,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":4,""CanBig"":0,""Seaweed"":0}",0.0,0.0,8.333333333333334,-3.333333333333333,6.871842709362768,9.428090415820634,2.0,0.0,-11.666666666666668,2.5562477064578664,-2.0,0.0,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",0.9,1713.943500025198,0.8846153846153846,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,100.0,22.0,0.6486486486486487
24,3626472.0,5.0,61.0,Male,1.0,4-5,0.0,1.0,trial_23,,0.0,0.0,,5439.735,2434.28,9567.575,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",50.0,100.0,5.0,-5.0,9.57427107756338,9.57427107756338,2.0,2.0,-10.0,0.0,0.0,50.0,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",0.9,1713.943500025198,0.8846153846153846,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,100.0,23.0,0.6486486486486487
25,3626472.0,5.0,61.0,Male,1.0,4-5,0.0,1.0,trial_24,,0.0,0.0,,5648.93,5416.965,1502.41,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",50.0,100.0,8.333333333333334,-5.0,6.871842709362768,9.57427107756338,2.0,2.0,-13.333333333333334,2.7024283682006134,0.0,50.0,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}",0.9,1713.943500025198,0.8846153846153846,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,100.0,24.0,0.6486486486486487
26,3626472.0,5.0,61.0,Male,1.0,4-5,0.0,1.0,trial_25,,,1.0,,2385.545,,2544.365,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":3,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}",0.0,100.0,-11.666666666666666,-13.333333333333334,8.975274678557506,7.453559924999299,2.0,1.0,-1.666666666666668,-1.5217147535582072,-1.0,100.0,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":0,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}",0.9,1713.943500025198,0.8846153846153846,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,100.0,25.0,0.6486486486486487
27,3626472.0,5.0,61.0,Male,1.0,4-5,0.0,1.0,trial_26,,1.0,0.0,,5445.6,3952.695,3495.555,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",0.0,50.0,-13.333333333333334,5.0,7.453559924999299,9.57427107756338,1.0,2.0,18.333333333333336,2.1207111525640823,1.0,50.0,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}",0.9,1713.943500025198,0.8846153846153846,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,100.0,26.0,0.6486486486486487
28,3626472.0,5.0,61.0,Male,1.0,4-5,0.0,1.0,trial_27,,1.0,0.0,,12992.16,2012.865,2081.415,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",50.0,100.0,-3.333333333333333,10.0,7.453559924999299,8.16496580927726,2.0,2.0,13.333333333333334,0.711405884277962,0.0,50.0,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}",0.9,1713.943500025198,0.8846153846153846,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,100.0,27.0,0.6486486486486487
29,3626472.0,5.0,61.0,Male,1.0,4-5,0.0,0.0,trial_28,,0.0,0.0,,1133.25,2316.315,3111.395,"{""FishSmall"":2,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",100.0,50.0,10.0,6.666666666666667,8.16496580927726,9.428090415820634,2.0,1.0,-3.333333333333333,1.2631246065433732,-1.0,-50.0,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",0.9,1713.943500025198,0.8846153846153846,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,100.0,28.0,0.6486486486486487
30,3626472.0,5.0,61.0,Male,1.0,4-5,0.0,0.0,trial_29,,0.0,0.0,,4338.905,3958.775,8618.935,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}",50.0,50.0,6.666666666666667,1.6666666666666667,7.453559924999299,6.871842709362768,3.0,3.0,-5.0,-0.5817172156365311,0.0,0.0,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",0.9,1713.943500025198,0.8846153846153846,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,100.0,29.0,0.6486486486486487
31,3626472.0,5.0,61.0,Male,1.0,4-5,0.0,1.0,trial_30,,1.0,0.0,,2609.465,1718.43,2018.395,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}","{""FishSmall"":4,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",0.0,50.0,-15.0,5.0,5.0,7.637626158259733,0.0,1.0,20.0,2.6376261582597333,1.0,50.0,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",0.9,1713.943500025198,0.8846153846153846,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,100.0,30.0,0.6486486486486487
