subject_ID,age_in_years,gender,gender_coded,age_group,age_group_coded,info_choice,condition,catch_trials,fishing_choiceL,fishing_choiceR,RT_catch,RT_info_choice,RT_fishingL,RT_fishingR,items_countL,items_countR,agency_probL,agency_probR,EV_L,EV_R,EV_flashL,EV_flashR,SD_L,SD_R,uncertainty_level_L,uncertainty_level_R,delta_EV,delta_SD,delta_uncertainty_level,delta_agency,items_count_flashL,items_count_flashR,EV_at_fishingL,EV_at_fishingR,wob,avg_wob_RT,percent_comprehension,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,catch_trials_score,trial_number,prop_correct_fishing,fishing_rewardL,fishing_rewardR
3714644,25,Male,1,Adults,4,0,trial_1,,,,,2236.355,,,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",50,0,10,6.666666667,13.33333333,-6.666666667,5.773502692,9.428090416,1,1,-3.333333333,3.654587724,0,-50,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}",13.33333333,6.666666667,1,630.969,0.961538462,2,2,2,2,2,2,2,2,2,2,1,2,2,100,1,0.90625,20,0
3714644,25,Male,1,Adults,4,0,trial_2,,0,0,,976.0149999,1181.015,5490.79,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",100,100,8.333333333,5,6.666666667,3.333333333,8.975274679,7.637626158,3,1,-3.333333333,-1.33764852,-2,0,"{""FishSmall"":0,""FishBig"":2,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",6.666666667,5,1,630.969,0.961538462,2,2,2,2,2,2,2,2,2,2,1,2,2,100,2,0.90625,20,10
3714644,25,Male,1,Adults,4,0,trial_3,,,1,,6500.23,,938.1149999,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":2}",0,100,6.666666667,-8.333333333,16.66666667,0,7.453559925,6.871842709,3,2,-15,-0.581717216,-1,100,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",16.66666667,-8.333333333,1,630.969,0.961538462,2,2,2,2,2,2,2,2,2,2,1,2,2,100,3,0.90625,0,0
3714644,25,Male,1,Adults,4,0,trial_4,,,0,,1116.945,,1442.56,"{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",0,100,13.33333333,8.333333333,10,6.666666667,4.714045208,8.975274679,0,0,-5,4.261229471,0,100,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",10,8.333333333,1,630.969,0.961538462,2,2,2,2,2,2,2,2,2,2,1,2,2,100,4,0.90625,0,20
3714644,25,Male,1,Adults,4,1,trial_5,,,0,,2015.43,,1356.085,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}",0,100,-6.666666667,8.333333333,6.666666667,3.333333333,4.714045208,8.975274679,2,3,15,4.261229471,1,100,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",-6.666666667,3.333333333,1,630.969,0.961538462,2,2,2,2,2,2,2,2,2,2,1,2,2,100,5,0.90625,0,-10
3714644,25,Male,1,Adults,4,0,trial_6,,1,,,2934.785,1151.825,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":1,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":2,""Seaweed"":1}",100,0,-10,-11.66666667,-13.33333333,-13.33333333,5.773502692,6.871842709,1,1,-1.666666667,1.098340017,0,-100,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}",-13.33333333,-11.66666667,1,630.969,0.961538462,2,2,2,2,2,2,2,2,2,2,1,2,2,100,6,0.90625,0,0
3714644,25,Male,1,Adults,4,0,trial_7,,0,0,,1049.31,1477.115,3179.535,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",100,50,8.333333333,11.66666667,6.666666667,13.33333333,8.975274679,8.975274679,3,2,3.333333333,0,-1,-50,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",6.666666667,11.66666667,1,630.969,0.961538462,2,2,2,2,2,2,2,2,2,2,1,2,2,100,7,0.90625,-10,10
3714644,25,Male,1,Adults,4,0,trial_8,,0,1,,1222.31,746.425,1317.555,"{""FishSmall"":3,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}",100,100,11.66666667,-6.666666667,13.33333333,-16.66666667,6.871842709,9.428090416,1,1,-18.33333333,2.556247706,0,0,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}",13.33333333,-6.666666667,1,630.969,0.961538462,2,2,2,2,2,2,2,2,2,2,1,2,2,100,8,0.90625,10,0
3714644,25,Male,1,Adults,4,0,trial_9,,,,,12977.96,,,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",50,0,8.333333333,10,-6.666666667,13.33333333,8.975274679,5.773502692,3,1,1.666666667,-3.201771987,-2,-50,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",-6.666666667,10,1,630.969,0.961538462,2,2,2,2,2,2,2,2,2,2,1,2,2,100,9,0.90625,0,10
3714644,25,Male,1,Adults,4,1,trial_10,,1,0,,3494.35,866.01,6227.605,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":2,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",100,100,-6.666666667,10,-3.333333333,6.666666667,7.453559925,8.164965809,3,2,16.66666667,0.711405884,-1,0,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",-6.666666667,6.666666667,1,630.969,0.961538462,2,2,2,2,2,2,2,2,2,2,1,2,2,100,10,0.90625,0,-10
3714644,25,Male,1,Adults,4,,catch_1,0,,,3424.275,,,,"{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",0,0,,,,,,,,,,,,,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",,,1,630.969,0.961538462,2,2,2,2,2,2,2,2,2,2,1,2,2,100,,0.90625,,
3714644,25,Male,1,Adults,4,0,trial_11,,0,1,,11158.64,1043.39,2582.655,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",50,50,-6.666666667,6.666666667,6.666666667,10,7.453559925,4.714045208,3,2,13.33333333,-2.739514717,-1,0,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",6.666666667,6.666666667,1,630.969,0.961538462,2,2,2,2,2,2,2,2,2,2,1,2,2,100,11,0.90625,10,0
3714644,25,Male,1,Adults,4,0,trial_12,,,,,13342.04,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",0,0,-13.33333333,-5,-16.66666667,-10,7.453559925,9.574271078,1,2,8.333333333,2.120711153,1,0,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":0,""CanBig"":2,""Seaweed"":0}",-16.66666667,-5,1,630.969,0.961538462,2,2,2,2,2,2,2,2,2,2,1,2,2,100,12,0.90625,0,-20
3714644,25,Male,1,Adults,4,0,trial_13,,,0,,12599.115,1215.74,26826.66,"{""FishSmall"":5,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",0,50,11.66666667,0,13.33333333,0,3.726779962,11.54700538,0,4,-11.66666667,7.820225421,4,50,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}",13.33333333,0,1,630.969,0.961538462,2,2,2,2,2,2,2,2,2,2,1,2,2,100,13,0.90625,10,10
3714644,25,Male,1,Adults,4,0,trial_14,,1,1,,6358.115,11834.485,28260.785,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":3,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",50,100,-11.66666667,-3.333333333,-16.66666667,-3.333333333,8.975274679,9.428090416,2,3,8.333333333,0.452815737,1,50,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",-16.66666667,-3.333333333,1,630.969,0.961538462,2,2,2,2,2,2,2,2,2,2,1,2,2,100,14,0.90625,0,0
3714644,25,Male,1,Adults,4,0,trial_15,,,,,1527.54,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}",50,0,-8.333333333,8.333333333,-13.33333333,-3.333333333,6.871842709,8.975274679,2,3,16.66666667,2.103431969,1,-50,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}",-13.33333333,8.333333333,1,630.969,0.961538462,2,2,2,2,2,2,2,2,2,2,1,2,2,100,15,0.90625,0,0
3714644,25,Male,1,Adults,4,1,trial_16,,1,,,3094.775,1908.445,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",100,50,-6.666666667,-3.333333333,-6.666666667,-6.666666667,7.453559925,9.428090416,3,3,3.333333333,1.974530491,0,-50,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":2,""Seaweed"":0}",-6.666666667,-6.666666667,1,630.969,0.961538462,2,2,2,2,2,2,2,2,2,2,1,2,2,100,16,0.90625,0,20
3714644,25,Male,1,Adults,4,0,trial_17,,1,,,3447.02,5230.49,,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",50,0,0,5,-6.666666667,-3.333333333,8.164965809,9.574271078,2,2,5,1.409305268,0,-50,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",-6.666666667,5,1,630.969,0.961538462,2,2,2,2,2,2,2,2,2,2,1,2,2,100,17,0.90625,0,0
3714644,25,Male,1,Adults,4,0,trial_18,,0,,,18022.175,11094.545,,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",100,0,5,-5,13.33333333,-6.666666667,9.574271078,9.574271078,2,2,-10,0,0,-100,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}",13.33333333,-5,1,630.969,0.961538462,2,2,2,2,2,2,2,2,2,2,1,2,2,100,18,0.90625,10,-10
3714644,25,Male,1,Adults,4,1,trial_19,,,,,4019.175,,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}",50,0,-6.666666667,6.666666667,-13.33333333,13.33333333,9.428090416,7.453559925,1,3,13.33333333,-1.974530491,2,-50,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",-6.666666667,13.33333333,1,630.969,0.961538462,2,2,2,2,2,2,2,2,2,2,1,2,2,100,19,0.90625,0,0
3714644,25,Male,1,Adults,4,0,trial_20,,0,1,,824.795,1018.82,2795.265,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}",100,50,6.666666667,-6.666666667,3.333333333,-16.66666667,9.428090416,9.428090416,1,1,-13.33333333,-1.78E-15,0,-50,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}",3.333333333,-6.666666667,1,630.969,0.961538462,2,2,2,2,2,2,2,2,2,2,1,2,2,100,20,0.90625,10,0
3714644,25,Male,1,Adults,4,,catch_2,1,,,1642.33,,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}",0,0,,,,,,,,,,,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}",,,1,630.969,0.961538462,2,2,2,2,2,2,2,2,2,2,1,2,2,100,,0.90625,,
3714644,25,Male,1,Adults,4,1,trial_21,,,1,,1934.295,,3899.78,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":3}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}",0,100,-8.333333333,-10,-3.333333333,-16.66666667,8.975274679,8.164965809,3,2,-1.666666667,-0.810308869,-1,100,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}",-8.333333333,-16.66666667,1,630.969,0.961538462,2,2,2,2,2,2,2,2,2,2,1,2,2,100,21,0.90625,0,0
3714644,25,Male,1,Adults,4,0,trial_22,,1,1,,2296.085,8541.28,962.2399999,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":2,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":3}",50,50,-11.66666667,-1.666666667,-13.33333333,6.666666667,6.871842709,6.871842709,1,3,10,0,2,0,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",-13.33333333,-1.666666667,1,630.969,0.961538462,2,2,2,2,2,2,2,2,2,2,1,2,2,100,22,0.90625,0,0
3714644,25,Male,1,Adults,4,0,trial_23,,,,,4027.13,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":2,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}",0,0,-11.66666667,-3.333333333,-6.666666667,-3.333333333,6.871842709,7.453559925,1,2,8.333333333,0.581717216,1,0,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}",-6.666666667,-3.333333333,1,630.969,0.961538462,2,2,2,2,2,2,2,2,2,2,1,2,2,100,23,0.90625,-20,0
3714644,25,Male,1,Adults,4,0,trial_24,,0,,,2543.995,4215.075,,"{""FishSmall"":0,""FishBig"":4,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}",100,0,13.33333333,-6.666666667,10,-16.66666667,9.428090416,9.428090416,2,1,-20,-1.78E-15,-1,-100,"{""FishSmall"":0,""FishBig"":2,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":0}",10,-6.666666667,1,630.969,0.961538462,2,2,2,2,2,2,2,2,2,2,1,2,2,100,24,0.90625,20,0
3714644,25,Male,1,Adults,4,1,trial_25,,0,0,,839.96,1848.74,5407.025,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}",50,100,8.333333333,8.333333333,6.666666667,6.666666667,6.871842709,8.975274679,2,3,0,2.103431969,1,50,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":2,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}",8.333333333,6.666666667,1,630.969,0.961538462,2,2,2,2,2,2,2,2,2,2,1,2,2,100,25,0.90625,20,-20
3714644,25,Male,1,Adults,4,1,trial_26,,0,,,2038.36,1637.345,,"{""FishSmall"":4,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":2,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",100,0,5,13.33333333,3.333333333,13.33333333,7.637626158,7.453559925,1,1,8.333333333,-0.184066233,0,-100,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",5,13.33333333,1,630.969,0.961538462,2,2,2,2,2,2,2,2,2,2,1,2,2,100,26,0.90625,-10,10
3714644,25,Male,1,Adults,4,0,trial_27,,,0,,8677.255,,1742.13,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":3}",50,50,6.666666667,-5,3.333333333,-10,9.428090416,5,1,3,-11.66666667,-4.428090416,2,0,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":0}",3.333333333,-5,1,630.969,0.961538462,2,2,2,2,2,2,2,2,2,2,1,2,2,100,27,0.90625,10,-10
3714644,25,Male,1,Adults,4,1,trial_28,,,1,,6554.805,,1905.66,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",50,100,-5,5,-6.666666667,10,9.574271078,9.574271078,2,2,10,0,0,50,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",-5,10,1,630.969,0.961538462,2,2,2,2,2,2,2,2,2,2,1,2,2,100,28,0.90625,-10,0
3714644,25,Male,1,Adults,4,0,trial_29,,,0,,2448.285,,2814.72,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}",0,100,-3.333333333,3.333333333,-13.33333333,-6.666666667,7.453559925,9.428090416,2,3,6.666666667,1.974530491,1,100,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":2,""Seaweed"":0}",-13.33333333,3.333333333,1,630.969,0.961538462,2,2,2,2,2,2,2,2,2,2,1,2,2,100,29,0.90625,0,20
3714644,25,Male,1,Adults,4,0,trial_30,,,,,6279.76,,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}",50,0,-6.666666667,3.333333333,-6.666666667,-3.333333333,9.428090416,9.428090416,1,3,10,1.78E-15,2,-50,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}",-6.666666667,3.333333333,1,630.969,0.961538462,2,2,2,2,2,2,2,2,2,2,1,2,2,100,30,0.90625,0,0
3714666,30,Male,1,Adults,4,1,trial_1,,,1,,10334.065,,3485.015,"{""FishSmall"":1,""FishBig"":4,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}",50,50,15,8.333333333,16.66666667,-3.333333333,7.637626158,8.975274679,1,3,-6.666666667,1.33764852,2,0,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}",15,-3.333333333,1,1222.4295,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1,0.970588235,0,0
3714666,30,Male,1,Adults,4,0,trial_2,,,,,4602.21,,,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",50,0,-1.666666667,6.666666667,6.666666667,6.666666667,8.975274679,9.428090416,1,1,8.333333333,0.452815737,0,-50,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",6.666666667,6.666666667,1,1222.4295,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,2,0.970588235,20,0
3714666,30,Male,1,Adults,4,1,trial_3,,,0,,1851.29,,1663,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":2,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",0,100,3.333333333,10,-3.333333333,16.66666667,9.428090416,8.164965809,3,2,6.666666667,-1.263124607,-1,100,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",3.333333333,16.66666667,1,1222.4295,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,3,0.970588235,-20,20
3714666,30,Male,1,Adults,4,1,trial_4,,1,0,,6034.515,3555.08,3361.58,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":2,""Seaweed"":1}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":2}",50,50,-11.66666667,0,0,3.333333333,6.871842709,8.164965809,1,2,11.66666667,1.2931231,1,0,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":0}",-11.66666667,3.333333333,1,1222.4295,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,4,0.970588235,0,10
3714666,30,Male,1,Adults,4,0,trial_5,,,,,1823.045,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}",50,0,-8.333333333,-6.666666667,-3.333333333,-13.33333333,8.975274679,9.428090416,3,1,1.666666667,0.452815737,-2,-50,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":1,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":0}",-3.333333333,-6.666666667,1,1222.4295,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,5,0.970588235,-20,0
